penalty,mixture,.metric,.estimator,mean,n,std_err,.config
1e-4,0,rmse,standard,2.433920187027754,3,0.005144572565155988,pre0_mod001_post0
1e-4,0,rsq,standard,0.39015189307065257,3,0.0010185685058541295,pre0_mod001_post0
1e-4,0.2,rmse,standard,2.4322763293492295,3,0.005182884953409977,pre0_mod002_post0
1e-4,0.2,rsq,standard,0.3912152170705401,3,0.001100422289113688,pre0_mod002_post0
1e-4,0.4,rmse,standard,2.432342786241936,3,0.005226254285177424,pre0_mod003_post0
1e-4,0.4,rsq,standard,0.3911620260635581,3,0.0011211549120116319,pre0_mod003_post0
1e-4,0.6000000000000001,rmse,standard,2.4323449428270663,3,0.005228588898358172,pre0_mod004_post0
1e-4,0.6000000000000001,rsq,standard,0.3911676496083089,3,0.0011239516406105837,pre0_mod004_post0
1e-4,0.8,rmse,standard,2.4323632567114495,3,0.005216062375605841,pre0_mod005_post0
1e-4,0.8,rsq,standard,0.39115448096712596,3,0.0011140589174222708,pre0_mod005_post0
1e-4,1,rmse,standard,2.432396087596461,3,0.005212145952363473,pre0_mod006_post0
1e-4,1,rsq,standard,0.3911263997774531,3,0.0011168107601344894,pre0_mod006_post0
1.8329807108324357e-4,0,rmse,standard,2.433920187027754,3,0.005144572565155988,pre0_mod007_post0
1.8329807108324357e-4,0,rsq,standard,0.39015189307065257,3,0.0010185685058541295,pre0_mod007_post0
1.8329807108324357e-4,0.2,rmse,standard,2.4322763293492295,3,0.005182884953409977,pre0_mod008_post0
1.8329807108324357e-4,0.2,rsq,standard,0.3912152170705401,3,0.001100422289113688,pre0_mod008_post0
1.8329807108324357e-4,0.4,rmse,standard,2.432342786241936,3,0.005226254285177424,pre0_mod009_post0
1.8329807108324357e-4,0.4,rsq,standard,0.3911620260635581,3,0.0011211549120116319,pre0_mod009_post0
1.8329807108324357e-4,0.6000000000000001,rmse,standard,2.4323449428270663,3,0.005228588898358172,pre0_mod010_post0
1.8329807108324357e-4,0.6000000000000001,rsq,standard,0.3911676496083089,3,0.0011239516406105837,pre0_mod010_post0
1.8329807108324357e-4,0.8,rmse,standard,2.4323632567114495,3,0.005216062375605841,pre0_mod011_post0
1.8329807108324357e-4,0.8,rsq,standard,0.39115448096712596,3,0.0011140589174222708,pre0_mod011_post0
1.8329807108324357e-4,1,rmse,standard,2.432396087596461,3,0.005212145952363473,pre0_mod012_post0
1.8329807108324357e-4,1,rsq,standard,0.3911263997774531,3,0.0011168107601344894,pre0_mod012_post0
3.359818286283781e-4,0,rmse,standard,2.433920187027754,3,0.005144572565155988,pre0_mod013_post0
3.359818286283781e-4,0,rsq,standard,0.39015189307065257,3,0.0010185685058541295,pre0_mod013_post0
3.359818286283781e-4,0.2,rmse,standard,2.4322763293492295,3,0.005182884953409977,pre0_mod014_post0
3.359818286283781e-4,0.2,rsq,standard,0.3912152170705401,3,0.001100422289113688,pre0_mod014_post0
3.359818286283781e-4,0.4,rmse,standard,2.432342786241936,3,0.005226254285177424,pre0_mod015_post0
3.359818286283781e-4,0.4,rsq,standard,0.3911620260635581,3,0.0011211549120116319,pre0_mod015_post0
3.359818286283781e-4,0.6000000000000001,rmse,standard,2.4323449428270663,3,0.005228588898358172,pre0_mod016_post0
3.359818286283781e-4,0.6000000000000001,rsq,standard,0.3911676496083089,3,0.0011239516406105837,pre0_mod016_post0
3.359818286283781e-4,0.8,rmse,standard,2.4323632567114495,3,0.005216062375605841,pre0_mod017_post0
3.359818286283781e-4,0.8,rsq,standard,0.39115448096712596,3,0.0011140589174222708,pre0_mod017_post0
3.359818286283781e-4,1,rmse,standard,2.432396087596461,3,0.005212145952363473,pre0_mod018_post0
3.359818286283781e-4,1,rsq,standard,0.3911263997774531,3,0.0011168107601344894,pre0_mod018_post0
6.158482110660267e-4,0,rmse,standard,2.433920187027754,3,0.005144572565155988,pre0_mod019_post0
6.158482110660267e-4,0,rsq,standard,0.39015189307065257,3,0.0010185685058541295,pre0_mod019_post0
6.158482110660267e-4,0.2,rmse,standard,2.4322763293492295,3,0.005182884953409977,pre0_mod020_post0
6.158482110660267e-4,0.2,rsq,standard,0.3912152170705401,3,0.001100422289113688,pre0_mod020_post0
6.158482110660267e-4,0.4,rmse,standard,2.432342786241936,3,0.005226254285177424,pre0_mod021_post0
6.158482110660267e-4,0.4,rsq,standard,0.3911620260635581,3,0.0011211549120116319,pre0_mod021_post0
6.158482110660267e-4,0.6000000000000001,rmse,standard,2.4323449428270663,3,0.005228588898358172,pre0_mod022_post0
6.158482110660267e-4,0.6000000000000001,rsq,standard,0.3911676496083089,3,0.0011239516406105837,pre0_mod022_post0
6.158482110660267e-4,0.8,rmse,standard,2.4323632567114495,3,0.005216062375605841,pre0_mod023_post0
6.158482110660267e-4,0.8,rsq,standard,0.39115448096712596,3,0.0011140589174222708,pre0_mod023_post0
6.158482110660267e-4,1,rmse,standard,2.432396087596461,3,0.005212145952363473,pre0_mod024_post0
6.158482110660267e-4,1,rsq,standard,0.3911263997774531,3,0.0011168107601344894,pre0_mod024_post0
0.0011288378916846883,0,rmse,standard,2.433920187027754,3,0.005144572565155988,pre0_mod025_post0
0.0011288378916846883,0,rsq,standard,0.39015189307065257,3,0.0010185685058541295,pre0_mod025_post0
0.0011288378916846883,0.2,rmse,standard,2.4322763293492295,3,0.005182884953409977,pre0_mod026_post0
0.0011288378916846883,0.2,rsq,standard,0.3912152170705401,3,0.001100422289113688,pre0_mod026_post0
0.0011288378916846883,0.4,rmse,standard,2.432342786241936,3,0.005226254285177424,pre0_mod027_post0
0.0011288378916846883,0.4,rsq,standard,0.3911620260635581,3,0.0011211549120116319,pre0_mod027_post0
0.0011288378916846883,0.6000000000000001,rmse,standard,2.4323449428270663,3,0.005228588898358172,pre0_mod028_post0
0.0011288378916846883,0.6000000000000001,rsq,standard,0.3911676496083089,3,0.0011239516406105837,pre0_mod028_post0
0.0011288378916846883,0.8,rmse,standard,2.4323632567114495,3,0.005216062375605841,pre0_mod029_post0
0.0011288378916846883,0.8,rsq,standard,0.39115448096712596,3,0.0011140589174222708,pre0_mod029_post0
0.0011288378916846883,1,rmse,standard,2.432396087596461,3,0.005212145952363473,pre0_mod030_post0
0.0011288378916846883,1,rsq,standard,0.3911263997774531,3,0.0011168107601344894,pre0_mod030_post0
0.00206913808111479,0,rmse,standard,2.433920187027754,3,0.005144572565155988,pre0_mod031_post0
0.00206913808111479,0,rsq,standard,0.39015189307065257,3,0.0010185685058541295,pre0_mod031_post0
0.00206913808111479,0.2,rmse,standard,2.4322763293492295,3,0.005182884953409977,pre0_mod032_post0
0.00206913808111479,0.2,rsq,standard,0.3912152170705401,3,0.001100422289113688,pre0_mod032_post0
0.00206913808111479,0.4,rmse,standard,2.432342786241936,3,0.005226254285177424,pre0_mod033_post0
0.00206913808111479,0.4,rsq,standard,0.3911620260635581,3,0.0011211549120116319,pre0_mod033_post0
0.00206913808111479,0.6000000000000001,rmse,standard,2.4323443437842442,3,0.0052290543456099264,pre0_mod034_post0
0.00206913808111479,0.6000000000000001,rsq,standard,0.39116753636717655,3,0.0011238619274177798,pre0_mod034_post0
0.00206913808111479,0.8,rmse,standard,2.432361247653316,3,0.005216514571989664,pre0_mod035_post0
0.00206913808111479,0.8,rsq,standard,0.39115366936668483,3,0.0011141082583823274,pre0_mod035_post0
0.00206913808111479,1,rmse,standard,2.432390238497379,3,0.00521670761044363,pre0_mod036_post0
0.00206913808111479,1,rsq,standard,0.39112619520044495,3,0.0011166474193919475,pre0_mod036_post0
0.00379269019073225,0,rmse,standard,2.433920187027754,3,0.005144572565155988,pre0_mod037_post0
0.00379269019073225,0,rsq,standard,0.39015189307065257,3,0.0010185685058541295,pre0_mod037_post0
0.00379269019073225,0.2,rmse,standard,2.4322913048421504,3,0.0051987471039935335,pre0_mod038_post0
0.00379269019073225,0.2,rsq,standard,0.391194657594043,3,0.0011064302207770534,pre0_mod038_post0
0.00379269019073225,0.4,rmse,standard,2.432351558650599,3,0.005214166605534205,pre0_mod039_post0
0.00379269019073225,0.4,rsq,standard,0.3911491259944502,3,0.0011121149943942037,pre0_mod039_post0
0.00379269019073225,0.6000000000000001,rmse,standard,2.432340469169551,3,0.005220142563405764,pre0_mod040_post0
0.00379269019073225,0.6000000000000001,rsq,standard,0.39114221646409897,3,0.001114100429737677,pre0_mod040_post0
0.00379269019073225,0.8,rmse,standard,2.432355377655401,3,0.005227393290534254,pre0_mod041_post0
0.00379269019073225,0.8,rsq,standard,0.3911215610565096,3,0.0011166918491343806,pre0_mod041_post0
0.00379269019073225,1,rmse,standard,2.432405959066343,3,0.005229803068628557,pre0_mod042_post0
0.00379269019073225,1,rsq,standard,0.39108386109410714,3,0.001117220886669096,pre0_mod042_post0
0.0069519279617756054,0,rmse,standard,2.433920187027754,3,0.005144572565155988,pre0_mod043_post0
0.0069519279617756054,0,rsq,standard,0.39015189307065257,3,0.0010185685058541295,pre0_mod043_post0
0.0069519279617756054,0.2,rmse,standard,2.432345037694712,3,0.00522821038375586,pre0_mod044_post0
0.0069519279617756054,0.2,rsq,standard,0.3911349126156454,3,0.0011187636185270831,pre0_mod044_post0
0.0069519279617756054,0.4,rmse,standard,2.4323398172285153,3,0.005219288785343093,pre0_mod045_post0
0.0069519279617756054,0.4,rsq,standard,0.391114124171807,3,0.0011110506202827552,pre0_mod045_post0
0.0069519279617756054,0.6000000000000001,rmse,standard,2.4323849926343812,3,0.005232586253935872,pre0_mod046_post0
0.0069519279617756054,0.6000000000000001,rsq,standard,0.3910706117967759,3,0.0011159162748639701,pre0_mod046_post0
0.0069519279617756054,0.8,rmse,standard,2.432477937863652,3,0.005241234381106927,pre0_mod047_post0
0.0069519279617756054,0.8,rsq,standard,0.3910053662034977,3,0.001119261175149906,pre0_mod047_post0
0.0069519279617756054,1,rmse,standard,2.432632098658809,3,0.0052501112605270695,pre0_mod048_post0
0.0069519279617756054,1,rsq,standard,0.3909100388329246,3,0.0011227417239462266,pre0_mod048_post0
0.012742749857031334,0,rmse,standard,2.433920187027754,3,0.005144572565155988,pre0_mod049_post0
0.012742749857031334,0,rsq,standard,0.39015189307065257,3,0.0010185685058541295,pre0_mod049_post0
0.012742749857031334,0.2,rmse,standard,2.4323331003678517,3,0.0052346883965796375,pre0_mod050_post0
0.012742749857031334,0.2,rsq,standard,0.39108742173094124,3,0.0011162718660169015,pre0_mod050_post0
0.012742749857031334,0.4,rmse,standard,2.4324627783558688,3,0.005240676101953878,pre0_mod051_post0
0.012742749857031334,0.4,rsq,standard,0.39098838717235257,3,0.0011168682051205438,pre0_mod051_post0
0.012742749857031334,0.6000000000000001,rmse,standard,2.432730517039279,3,0.005257996777802007,pre0_mod052_post0
0.012742749857031334,0.6000000000000001,rsq,standard,0.3908259516039577,3,0.0011232154292512466,pre0_mod052_post0
0.012742749857031334,0.8,rmse,standard,2.4331611665797928,3,0.005266924382372107,pre0_mod053_post0
0.012742749857031334,0.8,rsq,standard,0.3905857946918944,3,0.0011269238001717686,pre0_mod053_post0
0.012742749857031334,1,rmse,standard,2.433854975810966,3,0.0053053166749364175,pre0_mod054_post0
0.012742749857031334,1,rsq,standard,0.3902161985139639,3,0.0011463362235894193,pre0_mod054_post0
0.023357214690901212,0,rmse,standard,2.433920187027754,3,0.005144572565155988,pre0_mod055_post0
0.023357214690901212,0,rsq,standard,0.39015189307065257,3,0.0010185685058541295,pre0_mod055_post0
0.023357214690901212,0.2,rmse,standard,2.4324910209009323,3,0.0052496215097732925,pre0_mod056_post0
0.023357214690901212,0.2,rsq,standard,0.39093028550256964,3,0.0011167401501369983,pre0_mod056_post0
0.023357214690901212,0.4,rmse,standard,2.433112367046685,3,0.005271556158377175,pre0_mod057_post0
0.023357214690901212,0.4,rsq,standard,0.3905776632387806,3,0.0011255883013074183,pre0_mod057_post0
0.023357214690901212,0.6000000000000001,rmse,standard,2.4343420528857145,3,0.005312163590864073,pre0_mod058_post0
0.023357214690901212,0.6000000000000001,rsq,standard,0.3899312520796123,3,0.0011454479461692586,pre0_mod058_post0
0.023357214690901212,0.8,rmse,standard,2.435910888462637,3,0.005341147372003018,pre0_mod059_post0
0.023357214690901212,0.8,rsq,standard,0.3891236684385488,3,0.0011629797777702817,pre0_mod059_post0
0.023357214690901212,1,rmse,standard,2.4374901784832343,3,0.005203828839254929,pre0_mod060_post0
0.023357214690901212,1,rsq,standard,0.3883160039889159,3,0.0010885266345347477,pre0_mod060_post0
0.04281332398719392,0,rmse,standard,2.433920187027754,3,0.005144572565155988,pre0_mod061_post0
0.04281332398719392,0,rsq,standard,0.39015189307065257,3,0.0010185685058541295,pre0_mod061_post0
0.04281332398719392,0.2,rmse,standard,2.4332440284204973,3,0.005265824958316031,pre0_mod062_post0
0.04281332398719392,0.2,rsq,standard,0.3904602069780798,3,0.001115313041266158,pre0_mod062_post0
0.04281332398719392,0.4,rmse,standard,2.435594972733432,3,0.005295319640979362,pre0_mod063_post0
0.04281332398719392,0.4,rsq,standard,0.38925040884946394,3,0.001132256374362153,pre0_mod063_post0
0.04281332398719392,0.6000000000000001,rmse,standard,2.4380231337250566,3,0.005080818633809888,pre0_mod064_post0
0.04281332398719392,0.6000000000000001,rsq,standard,0.38801788642928314,3,0.0010145254209593078,pre0_mod064_post0
0.04281332398719392,0.8,rmse,standard,2.4397140025918937,3,0.004957306881951885,pre0_mod065_post0
0.04281332398719392,0.8,rsq,standard,0.38716363091064865,3,9.445962447491954e-4,pre0_mod065_post0
0.04281332398719392,1,rmse,standard,2.4419473337936397,3,0.004884038380327176,pre0_mod066_post0
0.04281332398719392,1,rsq,standard,0.38604565265503354,3,9.011088824585176e-4,pre0_mod066_post0
0.07847599703514607,0,rmse,standard,2.433920187027754,3,0.005144572565155988,pre0_mod067_post0
0.07847599703514607,0,rsq,standard,0.39015189307065257,3,0.0010185685058541295,pre0_mod067_post0
0.07847599703514607,0.2,rmse,standard,2.435631616618682,3,0.005239080458594308,pre0_mod068_post0
0.07847599703514607,0.2,rsq,standard,0.3892124996330149,3,0.001091909323826516,pre0_mod068_post0
0.07847599703514607,0.4,rmse,standard,2.439472387227262,3,0.004975674218244845,pre0_mod069_post0
0.07847599703514607,0.4,rsq,standard,0.3873075467514411,3,9.444200995440138e-4,pre0_mod069_post0
0.07847599703514607,0.6000000000000001,rmse,standard,2.4435352081515997,3,0.004897819926451795,pre0_mod070_post0
0.07847599703514607,0.6000000000000001,rsq,standard,0.3853109518671549,3,8.951142474038358e-4,pre0_mod070_post0
0.07847599703514607,0.8,rmse,standard,2.4460863392389998,3,0.004521016321160444,pre0_mod071_post0
0.07847599703514607,0.8,rsq,standard,0.38410479307387607,3,6.920446246421441e-4,pre0_mod071_post0
0.07847599703514607,1,rmse,standard,2.446998927354751,3,0.004462694744383817,pre0_mod072_post0
0.07847599703514607,1,rsq,standard,0.38377159117281034,3,6.527487960210293e-4,pre0_mod072_post0
0.14384498882876628,0,rmse,standard,2.433920187027754,3,0.005144572565155988,pre0_mod073_post0
0.14384498882876628,0,rsq,standard,0.39015189307065257,3,0.0010185685058541295,pre0_mod073_post0
0.14384498882876628,0.2,rmse,standard,2.4400302218185197,3,0.0049629268502593,pre0_mod074_post0
0.14384498882876628,0.2,rsq,standard,0.3871874054519759,3,9.210882727449983e-4,pre0_mod074_post0
0.14384498882876628,0.4,rmse,standard,2.446150015560527,3,0.004556690248981203,pre0_mod075_post0
0.14384498882876628,0.4,rsq,standard,0.38434063588496753,3,6.917956142489681e-4,pre0_mod075_post0
0.14384498882876628,0.6000000000000001,rmse,standard,2.4479544523872274,3,0.004515348955194529,pre0_mod076_post0
0.14384498882876628,0.6000000000000001,rsq,standard,0.3838373805449016,3,6.52094187729813e-4,pre0_mod076_post0
0.14384498882876628,0.8,rmse,standard,2.4497583274074053,3,0.004576743785024302,pre0_mod077_post0
0.14384498882876628,0.8,rsq,standard,0.38347252651064295,3,6.721616991156347e-4,pre0_mod077_post0
0.14384498882876628,1,rmse,standard,2.452156065706308,3,0.004645105058387017,pre0_mod078_post0
0.14384498882876628,1,rsq,standard,0.38292723255494776,3,7.017468355423939e-4,pre0_mod078_post0
0.26366508987303583,0,rmse,standard,2.4363683972052717,3,0.005060342163153441,pre0_mod079_post0
0.26366508987303583,0,rsq,standard,0.3893079947518353,3,9.545763587196446e-4,pre0_mod079_post0
0.26366508987303583,0.2,rmse,standard,2.447559784616188,3,0.004557796042936526,pre0_mod080_post0
0.26366508987303583,0.2,rsq,standard,0.38446661309167574,3,6.607960537530439e-4,pre0_mod080_post0
0.26366508987303583,0.4,rmse,standard,2.451472334080954,3,0.004610744135348574,pre0_mod081_post0
0.26366508987303583,0.4,rsq,standard,0.3838641880700919,3,6.550436121398083e-4,pre0_mod081_post0
0.26366508987303583,0.6000000000000001,rmse,standard,2.456431208656459,3,0.004726527953279682,pre0_mod082_post0
0.26366508987303583,0.6000000000000001,rsq,standard,0.38316438273677156,3,7.017898278081597e-4,pre0_mod082_post0
0.26366508987303583,0.8,rmse,standard,2.4633722374657823,3,0.004863639038811555,pre0_mod083_post0
0.26366508987303583,0.8,rsq,standard,0.3818121322893748,3,7.817554370100042e-4,pre0_mod083_post0
0.26366508987303583,1,rmse,standard,2.472421258419932,3,0.0050225282666723145,pre0_mod084_post0
0.26366508987303583,1,rsq,standard,0.37962913702713214,3,8.961123304772496e-4,pre0_mod084_post0
0.4832930238571752,0,rmse,standard,2.4441197033050037,3,0.004854074127853836,pre0_mod085_post0
0.4832930238571752,0,rsq,standard,0.38714587615015394,3,8.103115432914434e-4,pre0_mod085_post0
0.4832930238571752,0.2,rmse,standard,2.4574354136758716,3,0.004612799712425327,pre0_mod086_post0
0.4832930238571752,0.2,rsq,standard,0.3839922214522686,3,6.059871414483248e-4,pre0_mod086_post0
0.4832930238571752,0.4,rmse,standard,2.469369210231119,3,0.004862428928500056,pre0_mod087_post0
0.4832930238571752,0.4,rsq,standard,0.38322108968858165,3,7.177347901877585e-4,pre0_mod087_post0
0.4832930238571752,0.6000000000000001,rmse,standard,2.487359068956327,3,0.005112811761016024,pre0_mod088_post0
0.4832930238571752,0.6000000000000001,rsq,standard,0.3804043391729807,3,9.051221568019887e-4,pre0_mod088_post0
0.4832930238571752,0.8,rmse,standard,2.510973177800421,3,0.005393035179492795,pre0_mod089_post0
0.4832930238571752,0.8,rsq,standard,0.37513129646254506,3,0.0011469965633482484,pre0_mod089_post0
0.4832930238571752,1,rmse,standard,2.5376597152525258,3,0.005676288634107259,pre0_mod090_post0
0.4832930238571752,1,rsq,standard,0.3687315232304126,3,0.00154037288280579,pre0_mod090_post0
0.8858667904100823,0,rmse,standard,2.462137798416724,3,0.00450527579882571,pre0_mod091_post0
0.8858667904100823,0,rsq,standard,0.38277703161483234,3,5.779261545340513e-4,pre0_mod091_post0
0.8858667904100823,0.2,rmse,standard,2.4870406726397833,3,0.004854472646832442,pre0_mod092_post0
0.8858667904100823,0.2,rsq,standard,0.3835579057284882,3,6.386319725784439e-4,pre0_mod092_post0
0.8858667904100823,0.4,rmse,standard,2.5269375695793226,3,0.005252072092385888,pre0_mod093_post0
0.8858667904100823,0.4,rsq,standard,0.38016034147960964,3,9.96483471610698e-4,pre0_mod093_post0
0.8858667904100823,0.6000000000000001,rmse,standard,2.5835279147138213,3,0.005440611027634483,pre0_mod094_post0
0.8858667904100823,0.6000000000000001,rsq,standard,0.3678947775769304,3,0.0014000949635330647,pre0_mod094_post0
0.8858667904100823,0.8,rmse,standard,2.633102299206577,3,0.0052727200717228246,pre0_mod095_post0
0.8858667904100823,0.8,rsq,standard,0.3659038641237447,3,0.0014289802551911385,pre0_mod095_post0
0.8858667904100823,1,rmse,standard,2.696454920177263,3,0.005263043882495335,pre0_mod096_post0
0.8858667904100823,1,rsq,standard,0.3598761235820561,3,0.0018152902801956555,pre0_mod096_post0
1.623776739188721,0,rmse,standard,2.49848705942014,3,0.00404794685174544,pre0_mod097_post0
1.623776739188721,0,rsq,standard,0.37418291209973203,3,3.0622405998731515e-4,pre0_mod097_post0
1.623776739188721,0.2,rmse,standard,2.565114809564334,3,0.005101216068256286,pre0_mod098_post0
1.623776739188721,0.2,rsq,standard,0.382418410163743,3,7.885372662290168e-4,pre0_mod098_post0
1.623776739188721,0.4,rmse,standard,2.6764166647176553,3,0.005172909276784572,pre0_mod099_post0
1.623776739188721,0.4,rsq,standard,0.3664402087327696,3,0.001297015494883933,pre0_mod099_post0
1.623776739188721,0.6000000000000001,rmse,standard,2.792218179422893,3,0.005042354063256046,pre0_mod100_post0
1.623776739188721,0.6000000000000001,rsq,standard,0.3548729786299343,3,0.0020109143773543404,pre0_mod100_post0
1.623776739188721,0.8,rmse,standard,2.9339509197914615,3,0.0044143395362806976,pre0_mod101_post0
1.623776739188721,0.8,rsq,standard,0.29735905594517353,3,0.001613952091164905,pre0_mod101_post0
1.623776739188721,1,rmse,standard,3.0751991132646572,3,0.0037670423396226104,pre0_mod102_post0
1.623776739188721,1,rsq,standard,0.2973590559452437,3,0.0016139520912189186,pre0_mod102_post0
2.9763514416313193,0,rmse,standard,2.5594961463258046,3,0.0035926588114771037,pre0_mod103_post0
2.9763514416313193,0,rsq,standard,0.3587355501889918,3,4.6010063873853067e-4,pre0_mod103_post0
2.9763514416313193,0.2,rmse,standard,2.733807151244342,3,0.005239550695412909,pre0_mod104_post0
2.9763514416313193,0.2,rsq,standard,0.3731436165883411,3,0.0017307400775917192,pre0_mod104_post0
2.9763514416313193,0.4,rmse,standard,2.946751422623042,3,0.004635616476500242,pre0_mod105_post0
2.9763514416313193,0.4,rsq,standard,0.3133711147657323,3,0.0030114898363662497,pre0_mod105_post0
2.9763514416313193,0.6000000000000001,rmse,standard,3.1164852043130886,3,0.003962187830541341,pre0_mod106_post0
2.9763514416313193,0.6000000000000001,rsq,standard,NA,0,NA,pre0_mod106_post0
2.9763514416313193,0.8,rmse,standard,3.1164852043130886,3,0.003962187830541341,pre0_mod107_post0
2.9763514416313193,0.8,rsq,standard,NA,0,NA,pre0_mod107_post0
2.9763514416313193,1,rmse,standard,3.1164852043130886,3,0.003962187830541341,pre0_mod108_post0
2.9763514416313193,1,rsq,standard,NA,0,NA,pre0_mod108_post0
5.455594781168514,0,rmse,standard,2.643254875942943,3,0.0033411341882021786,pre0_mod109_post0
5.455594781168514,0,rsq,standard,0.3348728238902085,3,9.450596145013559e-4,pre0_mod109_post0
5.455594781168514,0.2,rmse,standard,2.970113998275673,3,0.00449173401411026,pre0_mod110_post0
5.455594781168514,0.2,rsq,standard,0.3456583944673462,3,0.0022967899402426602,pre0_mod110_post0
5.455594781168514,0.4,rmse,standard,3.1164852043130886,3,0.003962187830541341,pre0_mod111_post0
5.455594781168514,0.4,rsq,standard,NA,0,NA,pre0_mod111_post0
5.455594781168514,0.6000000000000001,rmse,standard,3.1164852043130886,3,0.003962187830541341,pre0_mod112_post0
5.455594781168514,0.6000000000000001,rsq,standard,NA,0,NA,pre0_mod112_post0
5.455594781168514,0.8,rmse,standard,3.1164852043130886,3,0.003962187830541341,pre0_mod113_post0
5.455594781168514,0.8,rsq,standard,NA,0,NA,pre0_mod113_post0
5.455594781168514,1,rmse,standard,3.1164852043130886,3,0.003962187830541341,pre0_mod114_post0
5.455594781168514,1,rsq,standard,NA,0,NA,pre0_mod114_post0
10,0,rmse,standard,2.73879777479522,3,0.00336432227402276,pre0_mod115_post0
10,0,rsq,standard,0.30483843756115697,3,0.0013752366106956682,pre0_mod115_post0
10,0.2,rmse,standard,3.1164852043130886,3,0.003962187830541341,pre0_mod116_post0
10,0.2,rsq,standard,NA,0,NA,pre0_mod116_post0
10,0.4,rmse,standard,3.1164852043130886,3,0.003962187830541341,pre0_mod117_post0
10,0.4,rsq,standard,NA,0,NA,pre0_mod117_post0
10,0.6000000000000001,rmse,standard,3.1164852043130886,3,0.003962187830541341,pre0_mod118_post0
10,0.6000000000000001,rsq,standard,NA,0,NA,pre0_mod118_post0
10,0.8,rmse,standard,3.1164852043130886,3,0.003962187830541341,pre0_mod119_post0
10,0.8,rsq,standard,NA,0,NA,pre0_mod119_post0
10,1,rmse,standard,3.1164852043130886,3,0.003962187830541341,pre0_mod120_post0
10,1,rsq,standard,NA,0,NA,pre0_mod120_post0
